technique,image_id,roi_index,roi_pixels_w,roi_pixels_h,roi_binary_bytes,roi_base64_chars,roi_base64_bytes_utf8,roi_data_url_bytes_utf8,roi_x,roi_y,roi_box_w,roi_box_h,roi_score,roi_label
SalientRoi+GlobalThumb,104015_28_2.jpg,0,45,45,1078,1440,1440,1463,42,97,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104015_28_4.jpg,0,45,45,1078,1440,1440,1463,42,97,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104026_8_1.jpg,0,45,45,1274,1700,1700,1723,60,168,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104026_8_2.jpg,0,45,45,1274,1700,1700,1723,60,168,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104026_8_3.jpg,0,45,45,1274,1700,1700,1723,60,168,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104026_8_all.jpg,0,45,45,1274,1700,1700,1723,60,168,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104052_88_1.jpg,0,42,45,1365,1820,1820,1843,182,153,42,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104052_88_2.jpg,0,42,45,1365,1820,1820,1843,182,153,42,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104052_88_3.jpg,0,42,45,1365,1820,1820,1843,182,153,42,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104052_88_4.jpg,0,42,45,1365,1820,1820,1843,182,153,42,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104052_88_5.jpg,0,42,45,1365,1820,1820,1843,182,153,42,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104053_9_1.jpg,0,45,45,1501,2004,2004,2027,115,94,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104053_9_2.jpg,0,45,45,1501,2004,2004,2027,115,94,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104053_9_3.jpg,0,45,45,1501,2004,2004,2027,115,94,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104053_9_4.jpg,0,45,45,1501,2004,2004,2027,115,94,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104081_107_1.jpg,0,39,28,1308,1744,1744,1767,185,0,39,28,1.000000,spectral_residual
SalientRoi+GlobalThumb,104081_107_2.jpg,0,39,28,1308,1744,1744,1767,185,0,39,28,1.000000,spectral_residual
SalientRoi+GlobalThumb,104081_107_3.jpg,0,39,28,1308,1744,1744,1767,185,0,39,28,1.000000,spectral_residual
SalientRoi+GlobalThumb,104081_107_4.jpg,0,39,28,1308,1744,1744,1767,185,0,39,28,1.000000,spectral_residual
SalientRoi+GlobalThumb,104081_107_all.jpg,0,39,28,1308,1744,1744,1767,185,0,39,28,1.000000,spectral_residual
SalientRoi+GlobalThumb,104142_39_1.jpg,0,45,45,1487,1984,1984,2007,178,101,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104142_39_2.jpg,0,45,45,1487,1984,1984,2007,178,101,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104142_39_3.jpg,0,45,45,1487,1984,1984,2007,178,101,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104142_39_4.jpg,0,45,45,1487,1984,1984,2007,178,101,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104142_39_5.jpg,0,45,45,1487,1984,1984,2007,178,101,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104172_8_1.jpg,0,45,45,1725,2300,2300,2323,62,53,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104172_8_2.jpg,0,45,45,1725,2300,2300,2323,62,53,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104172_8_all.jpg,0,45,45,1725,2300,2300,2323,62,53,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104265_78_1.jpg,0,45,45,1520,2028,2028,2051,102,126,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104265_78_3.jpg,0,45,45,1520,2028,2028,2051,102,126,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104265_78_4.jpg,0,45,45,1520,2028,2028,2051,102,126,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104299_20_1.jpg,0,45,45,1229,1640,1640,1663,68,70,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104299_20_2.jpg,0,45,45,1229,1640,1640,1663,68,70,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104304_66_1.jpg,0,45,45,1281,1708,1708,1731,121,39,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104304_66_2.jpg,0,45,45,1281,1708,1708,1731,121,39,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104304_66_3.jpg,0,45,45,1281,1708,1708,1731,121,39,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104304_66_4.jpg,0,45,45,1281,1708,1708,1731,121,39,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104327_85_1.jpg,0,45,45,1616,2156,2156,2179,50,93,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104327_85_2.jpg,0,45,45,1616,2156,2156,2179,50,93,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104327_85_3.jpg,0,45,45,1616,2156,2156,2179,50,93,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104327_85_4.jpg,0,45,45,1616,2156,2156,2179,50,93,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104345_78_1.jpg,0,64,59,1122,1496,1496,1519,97,110,64,59,1.000000,spectral_residual
SalientRoi+GlobalThumb,104345_78_2.jpg,0,64,59,1122,1496,1496,1519,97,110,64,59,1.000000,spectral_residual
SalientRoi+GlobalThumb,104345_78_all.jpg,0,64,59,1122,1496,1496,1519,97,110,64,59,1.000000,spectral_residual
SalientRoi+GlobalThumb,104349_66_1.jpg,0,26,45,1314,1752,1752,1775,0,60,26,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104349_66_2.jpg,0,26,45,1314,1752,1752,1775,0,60,26,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104349_66_3.jpg,0,26,45,1314,1752,1752,1775,0,60,26,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104349_66_4.jpg,0,26,45,1314,1752,1752,1775,0,60,26,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104384_19_1.jpg,0,45,45,1568,2092,2092,2115,105,108,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104384_19_2.jpg,0,45,45,1568,2092,2092,2115,105,108,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104384_19_3.jpg,0,45,45,1568,2092,2092,2115,105,108,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104384_19_all.jpg,0,45,45,1568,2092,2092,2115,105,108,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104397_34_1.jpg,0,62,75,1782,2376,2376,2399,67,68,62,75,1.000000,spectral_residual
SalientRoi+GlobalThumb,104397_34_2.jpg,0,62,75,1782,2376,2376,2399,67,68,62,75,1.000000,spectral_residual
SalientRoi+GlobalThumb,104397_34_3.jpg,0,62,75,1782,2376,2376,2399,67,68,62,75,1.000000,spectral_residual
SalientRoi+GlobalThumb,104397_34_all.jpg,0,62,75,1782,2376,2376,2399,67,68,62,75,1.000000,spectral_residual
SalientRoi+GlobalThumb,104408_72_1.jpg,0,45,45,1621,2164,2164,2187,122,49,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104408_72_2.jpg,0,45,45,1621,2164,2164,2187,122,49,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104408_72_all.jpg,0,45,45,1621,2164,2164,2187,122,49,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104416_24_1.jpg,0,45,45,1532,2044,2044,2067,144,73,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104416_24_2.jpg,0,45,45,1532,2044,2044,2067,144,73,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104416_24_3.jpg,0,45,45,1532,2044,2044,2067,144,73,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104452_6_1.jpg,0,45,45,1821,2428,2428,2451,99,142,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104452_6_2.jpg,0,45,45,1821,2428,2428,2451,99,142,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104452_6_3.jpg,0,45,45,1821,2428,2428,2451,99,142,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104452_6_4.jpg,0,45,45,1821,2428,2428,2451,99,142,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104466_25_1.jpg,0,45,45,1653,2204,2204,2227,106,37,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104466_25_2.jpg,0,45,45,1653,2204,2204,2227,106,37,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104466_25_3.jpg,0,45,45,1653,2204,2204,2227,106,37,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104466_25_4.jpg,0,45,45,1653,2204,2204,2227,106,37,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104494_39_1.jpg,0,45,45,1428,1904,1904,1927,4,79,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104494_39_3.jpg,0,45,45,1428,1904,1904,1927,4,79,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104494_39_4.jpg,0,45,45,1428,1904,1904,1927,4,79,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104494_39_5.jpg,0,45,45,1428,1904,1904,1927,4,79,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104495_34_1.jpg,0,45,45,1770,2360,2360,2383,168,48,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104495_34_2.jpg,0,45,45,1770,2360,2360,2383,168,48,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104495_34_3.jpg,0,45,45,1770,2360,2360,2383,168,48,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104495_34_4.jpg,0,45,45,1770,2360,2360,2383,168,48,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104495_34_all.jpg,0,45,45,1770,2360,2360,2383,168,48,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104509_1_1.jpg,0,31,45,1193,1592,1592,1615,193,118,31,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104509_1_2.jpg,0,31,45,1193,1592,1592,1615,193,118,31,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104543_105_1.jpg,0,31,40,936,1248,1248,1271,193,184,31,40,1.000000,spectral_residual
SalientRoi+GlobalThumb,104550_7_1.jpg,0,45,45,1744,2328,2328,2351,91,112,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104550_7_2.jpg,0,45,45,1744,2328,2328,2351,91,112,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104550_7_3.jpg,0,45,45,1744,2328,2328,2351,91,112,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104550_7_4.jpg,0,45,45,1744,2328,2328,2351,91,112,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104556_37_1.jpg,0,45,42,1485,1980,1980,2003,90,0,45,42,1.000000,spectral_residual
SalientRoi+GlobalThumb,104556_37_2.jpg,0,45,42,1485,1980,1980,2003,90,0,45,42,1.000000,spectral_residual
SalientRoi+GlobalThumb,104556_37_3.jpg,0,45,42,1485,1980,1980,2003,90,0,45,42,1.000000,spectral_residual
SalientRoi+GlobalThumb,104564_82_1.jpg,0,45,32,1352,1804,1804,1827,56,192,45,32,1.000000,spectral_residual
SalientRoi+GlobalThumb,104564_82_2.jpg,0,45,32,1352,1804,1804,1827,56,192,45,32,1.000000,spectral_residual
SalientRoi+GlobalThumb,104564_82_3.jpg,0,45,32,1352,1804,1804,1827,56,192,45,32,1.000000,spectral_residual
SalientRoi+GlobalThumb,104568_45_1.jpg,0,45,45,1687,2252,2252,2275,95,38,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104568_45_2.jpg,0,45,45,1687,2252,2252,2275,95,38,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104568_45_all.jpg,0,45,45,1687,2252,2252,2275,95,38,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104594_17_1.jpg,0,45,37,1532,2044,2044,2067,4,0,45,37,1.000000,spectral_residual
SalientRoi+GlobalThumb,104594_17_all.jpg,0,45,37,1532,2044,2044,2067,4,0,45,37,1.000000,spectral_residual
SalientRoi+GlobalThumb,104610_33_1.jpg,0,45,45,1720,2296,2296,2319,10,84,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104610_33_2.jpg,0,45,45,1720,2296,2296,2319,10,84,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104610_33_3.jpg,0,45,45,1720,2296,2296,2319,10,84,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104610_33_4.jpg,0,45,45,1720,2296,2296,2319,10,84,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104610_33_5.jpg,0,45,45,1720,2296,2296,2319,10,84,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10466_27_1.jpg,0,82,45,2469,3292,3292,3315,7,0,82,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10466_27_10.jpg,0,82,45,2469,3292,3292,3315,7,0,82,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10466_27_2.jpg,0,82,45,2469,3292,3292,3315,7,0,82,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10466_27_3.jpg,0,82,45,2469,3292,3292,3315,7,0,82,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10466_27_4.jpg,0,82,45,2469,3292,3292,3315,7,0,82,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10466_27_5.jpg,0,82,45,2469,3292,3292,3315,7,0,82,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10466_27_6.jpg,0,82,45,2469,3292,3292,3315,7,0,82,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10466_27_7.jpg,0,82,45,2469,3292,3292,3315,7,0,82,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10466_27_8.jpg,0,82,45,2469,3292,3292,3315,7,0,82,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10466_27_9.jpg,0,82,45,2469,3292,3292,3315,7,0,82,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104691_49_1.jpg,0,45,42,1342,1792,1792,1815,7,0,45,42,1.000000,spectral_residual
SalientRoi+GlobalThumb,104691_49_2.jpg,0,45,42,1342,1792,1792,1815,7,0,45,42,1.000000,spectral_residual
SalientRoi+GlobalThumb,104691_49_3.jpg,0,45,42,1342,1792,1792,1815,7,0,45,42,1.000000,spectral_residual
SalientRoi+GlobalThumb,104691_49_all.jpg,0,45,42,1342,1792,1792,1815,7,0,45,42,1.000000,spectral_residual
SalientRoi+GlobalThumb,104711_9_1.jpg,0,45,45,1829,2440,2440,2463,73,83,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104711_9_2.jpg,0,45,45,1829,2440,2440,2463,73,83,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104711_9_3.jpg,0,45,45,1829,2440,2440,2463,73,83,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104711_9_4.jpg,0,45,45,1829,2440,2440,2463,73,83,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104711_9_5.jpg,0,45,45,1829,2440,2440,2463,73,83,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104756_12_1.jpg,0,45,45,1484,1980,1980,2003,34,11,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104756_12_all.jpg,0,45,45,1484,1980,1980,2003,34,11,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104808_94_1.jpg,0,45,45,1142,1524,1524,1547,132,179,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104808_94_2.jpg,0,45,45,1142,1524,1524,1547,132,179,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104808_94_3.jpg,0,45,45,1142,1524,1524,1547,132,179,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104808_94_all.jpg,0,45,45,1142,1524,1524,1547,132,179,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104829_110_1.jpg,0,45,45,1896,2528,2528,2551,94,111,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104829_110_2.jpg,0,45,45,1896,2528,2528,2551,94,111,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104842_84_1.jpg,0,45,45,1451,1936,1936,1959,35,38,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104842_84_2.jpg,0,45,45,1451,1936,1936,1959,35,38,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104842_84_3.jpg,0,45,45,1451,1936,1936,1959,35,38,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104842_84_all.jpg,0,45,45,1451,1936,1936,1959,35,38,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10484_83_1.jpg,0,31,45,1348,1800,1800,1823,0,80,31,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104879_32_1.jpg,0,45,45,1589,2120,2120,2143,22,50,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104879_32_2.jpg,0,45,45,1589,2120,2120,2143,22,50,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104879_32_3.jpg,0,45,45,1589,2120,2120,2143,22,50,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104891_39_1.jpg,0,45,45,1517,2024,2024,2047,45,59,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104891_39_2.jpg,0,45,45,1517,2024,2024,2047,45,59,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104891_39_3.jpg,0,45,45,1517,2024,2024,2047,45,59,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104891_39_4.jpg,0,45,45,1517,2024,2024,2047,45,59,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104891_39_5.jpg,0,45,45,1517,2024,2024,2047,45,59,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104891_39_7.jpg,0,45,45,1517,2024,2024,2047,45,59,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104900_52_1.jpg,0,45,45,1677,2236,2236,2259,86,27,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104900_52_all.jpg,0,45,45,1677,2236,2236,2259,86,27,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104906_19_1.jpg,0,23,37,983,1312,1312,1335,0,0,23,37,1.000000,spectral_residual
SalientRoi+GlobalThumb,104906_19_2.jpg,0,23,37,983,1312,1312,1335,0,0,23,37,1.000000,spectral_residual
SalientRoi+GlobalThumb,104906_19_all.jpg,0,23,37,983,1312,1312,1335,0,0,23,37,1.000000,spectral_residual
SalientRoi+GlobalThumb,104930_56_1.jpg,0,34,26,1016,1356,1356,1379,190,198,34,26,1.000000,spectral_residual
SalientRoi+GlobalThumb,104930_56_2.jpg,0,34,26,1016,1356,1356,1379,190,198,34,26,1.000000,spectral_residual
SalientRoi+GlobalThumb,104930_56_3.jpg,0,34,26,1016,1356,1356,1379,190,198,34,26,1.000000,spectral_residual
SalientRoi+GlobalThumb,104930_56_4.jpg,0,34,26,1016,1356,1356,1379,190,198,34,26,1.000000,spectral_residual
SalientRoi+GlobalThumb,104965_1_1.jpg,0,45,45,1316,1756,1756,1779,42,76,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104965_1_2.jpg,0,45,45,1316,1756,1756,1779,42,76,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104965_1_3.jpg,0,45,45,1316,1756,1756,1779,42,76,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104974_48_1.jpg,0,45,45,1399,1868,1868,1891,133,127,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104974_48_2.jpg,0,45,45,1399,1868,1868,1891,133,127,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104977_42_1.jpg,0,45,45,1610,2148,2148,2171,140,164,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104977_42_2.jpg,0,45,45,1610,2148,2148,2171,140,164,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104977_42_all.jpg,0,45,45,1610,2148,2148,2171,140,164,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104980_6_1.jpg,0,45,45,1483,1980,1980,2003,77,83,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104980_6_2.jpg,0,45,45,1483,1980,1980,2003,77,83,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,104980_6_4.jpg,0,45,45,1483,1980,1980,2003,77,83,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105027_41_1.jpg,0,45,45,1396,1864,1864,1887,70,143,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105027_41_2.jpg,0,45,45,1396,1864,1864,1887,70,143,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105027_41_3.jpg,0,45,45,1396,1864,1864,1887,70,143,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105040_39_1.jpg,0,45,45,1660,2216,2216,2239,49,41,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105040_39_4.jpg,0,45,45,1660,2216,2216,2239,49,41,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105040_39_5.jpg,0,45,45,1660,2216,2216,2239,49,41,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105055_58_1.jpg,0,45,45,1364,1820,1820,1843,67,9,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105055_58_2.jpg,0,45,45,1364,1820,1820,1843,67,9,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105055_58_3.jpg,0,45,45,1364,1820,1820,1843,67,9,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105055_58_4.jpg,0,45,45,1364,1820,1820,1843,67,9,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105066_67_1.jpg,0,48,45,1649,2200,2200,2223,155,0,48,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105066_67_3.jpg,0,48,45,1649,2200,2200,2223,155,0,48,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105066_67_4.jpg,0,48,45,1649,2200,2200,2223,155,0,48,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105066_67_5.jpg,0,48,45,1649,2200,2200,2223,155,0,48,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105096_20_1.jpg,0,45,45,1397,1864,1864,1887,153,67,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105096_20_2.jpg,0,45,45,1397,1864,1864,1887,153,67,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105096_20_3.jpg,0,45,45,1397,1864,1864,1887,153,67,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105096_20_4.jpg,0,45,45,1397,1864,1864,1887,153,67,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105096_20_5.jpg,0,45,45,1397,1864,1864,1887,153,67,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105114_32_1.jpg,0,45,34,1627,2172,2172,2195,91,0,45,34,1.000000,spectral_residual
SalientRoi+GlobalThumb,105114_32_2.jpg,0,45,34,1627,2172,2172,2195,91,0,45,34,1.000000,spectral_residual
SalientRoi+GlobalThumb,105139_67_1.jpg,0,45,45,1568,2092,2092,2115,59,178,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105139_67_2.jpg,0,45,45,1568,2092,2092,2115,59,178,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105139_67_3.jpg,0,45,45,1568,2092,2092,2115,59,178,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105139_67_4.jpg,0,45,45,1568,2092,2092,2115,59,178,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105139_67_all.jpg,0,45,45,1568,2092,2092,2115,59,178,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105156_8_1.jpg,0,45,45,1691,2256,2256,2279,56,69,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105156_8_2.jpg,0,45,45,1691,2256,2256,2279,56,69,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105156_8_3.jpg,0,45,45,1691,2256,2256,2279,56,69,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105168_1_1.jpg,0,45,45,1373,1832,1832,1855,95,77,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105168_1_2.jpg,0,45,45,1373,1832,1832,1855,95,77,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105168_1_3.jpg,0,45,45,1373,1832,1832,1855,95,77,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105168_1_4.jpg,0,45,45,1373,1832,1832,1855,95,77,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105194_83_1.jpg,0,28,45,1098,1464,1464,1487,196,179,28,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105194_83_2.jpg,0,28,45,1098,1464,1464,1487,196,179,28,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105194_83_3.jpg,0,28,45,1098,1464,1464,1487,196,179,28,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105200_84_1.jpg,0,45,49,1887,2516,2516,2539,70,114,45,49,1.000000,spectral_residual
SalientRoi+GlobalThumb,105200_84_2.jpg,0,45,49,1887,2516,2516,2539,70,114,45,49,1.000000,spectral_residual
SalientRoi+GlobalThumb,105200_84_3.jpg,0,45,49,1887,2516,2516,2539,70,114,45,49,1.000000,spectral_residual
SalientRoi+GlobalThumb,105200_84_all.jpg,0,45,49,1887,2516,2516,2539,70,114,45,49,1.000000,spectral_residual
SalientRoi+GlobalThumb,105220_105_1.jpg,0,45,45,1474,1968,1968,1991,123,115,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105220_105_2.jpg,0,45,45,1474,1968,1968,1991,123,115,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105220_105_3.jpg,0,45,45,1474,1968,1968,1991,123,115,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105279_90_1.jpg,0,45,36,1421,1896,1896,1919,10,188,45,36,1.000000,spectral_residual
SalientRoi+GlobalThumb,105388_71_1.jpg,0,45,45,1390,1856,1856,1879,32,136,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105389_94_1.jpg,0,45,45,1595,2128,2128,2151,7,13,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105389_94_2.jpg,0,45,45,1595,2128,2128,2151,7,13,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105389_94_3.jpg,0,45,45,1595,2128,2128,2151,7,13,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105389_94_4.jpg,0,45,45,1595,2128,2128,2151,7,13,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105399_68_1.jpg,0,45,45,1526,2036,2036,2059,39,51,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105399_68_2.jpg,0,45,45,1526,2036,2036,2059,39,51,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105399_68_3.jpg,0,45,45,1526,2036,2036,2059,39,51,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105470_89_1.jpg,0,45,45,1615,2156,2156,2179,80,45,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,105470_89_2.jpg,0,45,45,1615,2156,2156,2179,80,45,45,45,1.000000,spectral_residual
