technique,image_id,roi_index,roi_pixels_w,roi_pixels_h,roi_binary_bytes,roi_base64_chars,roi_base64_bytes_utf8,roi_data_url_bytes_utf8,roi_x,roi_y,roi_box_w,roi_box_h,roi_score,roi_label
SalientRoi+GlobalThumb,100753_70_all.jpg,0,45,45,1773,2364,2364,2387,154,94,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100817_21_1.jpg,0,45,45,1934,2580,2580,2603,36,9,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100817_21_2.jpg,0,45,45,1934,2580,2580,2603,36,9,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100817_21_3.jpg,0,45,45,1934,2580,2580,2603,36,9,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100817_21_4.jpg,0,45,45,1934,2580,2580,2603,36,9,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10082_58_1.jpg,0,45,31,1317,1756,1756,1779,59,0,45,31,1.000000,spectral_residual
SalientRoi+GlobalThumb,10082_58_2.jpg,0,45,31,1317,1756,1756,1779,59,0,45,31,1.000000,spectral_residual
SalientRoi+GlobalThumb,10082_58_3.jpg,0,45,31,1317,1756,1756,1779,59,0,45,31,1.000000,spectral_residual
SalientRoi+GlobalThumb,10082_58_4.jpg,0,45,31,1317,1756,1756,1779,59,0,45,31,1.000000,spectral_residual
SalientRoi+GlobalThumb,10082_58_5.jpg,0,45,31,1317,1756,1756,1779,59,0,45,31,1.000000,spectral_residual
SalientRoi+GlobalThumb,10082_58_6.jpg,0,45,31,1317,1756,1756,1779,59,0,45,31,1.000000,spectral_residual
SalientRoi+GlobalThumb,100836_35_1.jpg,0,45,45,1992,2656,2656,2679,35,167,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100836_35_2.jpg,0,45,45,1992,2656,2656,2679,35,167,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100836_35_3.jpg,0,45,45,1992,2656,2656,2679,35,167,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100836_35_all.jpg,0,45,45,1992,2656,2656,2679,35,167,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100850_14_1.jpg,0,45,45,1641,2188,2188,2211,42,83,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100850_14_2.jpg,0,45,45,1641,2188,2188,2211,42,83,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100850_14_3.jpg,0,45,45,1641,2188,2188,2211,42,83,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100850_14_4.jpg,0,45,45,1641,2188,2188,2211,42,83,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100850_14_5.jpg,0,45,45,1641,2188,2188,2211,42,83,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100850_14_6.jpg,0,45,45,1641,2188,2188,2211,42,83,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100850_14_7.jpg,0,45,45,1641,2188,2188,2211,42,83,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100896_17_1.jpg,0,45,41,1880,2508,2508,2531,91,0,45,41,1.000000,spectral_residual
SalientRoi+GlobalThumb,100896_17_2.jpg,0,45,41,1880,2508,2508,2531,91,0,45,41,1.000000,spectral_residual
SalientRoi+GlobalThumb,100896_17_3.jpg,0,45,41,1880,2508,2508,2531,91,0,45,41,1.000000,spectral_residual
SalientRoi+GlobalThumb,100896_17_4.jpg,0,45,41,1880,2508,2508,2531,91,0,45,41,1.000000,spectral_residual
SalientRoi+GlobalThumb,100896_17_5.jpg,0,45,41,1880,2508,2508,2531,91,0,45,41,1.000000,spectral_residual
SalientRoi+GlobalThumb,10094_43_1.jpg,0,45,45,2259,3012,3012,3035,144,76,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10094_43_2.jpg,0,45,45,2259,3012,3012,3035,144,76,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10094_43_3.jpg,0,45,45,2259,3012,3012,3035,144,76,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100990_6_1.jpg,0,45,45,2074,2768,2768,2791,150,48,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100990_6_2.jpg,0,45,45,2074,2768,2768,2791,150,48,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100990_6_3.jpg,0,45,45,2074,2768,2768,2791,150,48,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100990_6_4.jpg,0,45,45,2074,2768,2768,2791,150,48,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100990_6_5.jpg,0,45,45,2074,2768,2768,2791,150,48,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,100990_6_6.jpg,0,45,45,2074,2768,2768,2791,150,48,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101038_36_1.jpg,0,45,45,1764,2352,2352,2375,133,140,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101038_36_2.jpg,0,45,45,1764,2352,2352,2375,133,140,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101038_36_3.jpg,0,45,45,1764,2352,2352,2375,133,140,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101038_36_all.jpg,0,45,45,1764,2352,2352,2375,133,140,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10104_17_1.jpg,0,45,45,2076,2768,2768,2791,70,115,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10104_17_2.jpg,0,45,45,2076,2768,2768,2791,70,115,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10104_17_3.jpg,0,45,45,2076,2768,2768,2791,70,115,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101065_21_1.jpg,0,45,45,1819,2428,2428,2451,153,52,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101065_21_2.jpg,0,45,45,1819,2428,2428,2451,153,52,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101090_74_1.jpg,0,45,45,1980,2640,2640,2663,172,98,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101090_74_2.jpg,0,45,45,1980,2640,2640,2663,172,98,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101090_74_3.jpg,0,45,45,1980,2640,2640,2663,172,98,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101090_74_4.jpg,0,45,45,1980,2640,2640,2663,172,98,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101090_74_5.jpg,0,45,45,1980,2640,2640,2663,172,98,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101223_39_1.jpg,0,45,45,1787,2384,2384,2407,46,142,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101223_39_2.jpg,0,45,45,1787,2384,2384,2407,46,142,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101223_39_all.jpg,0,45,45,1787,2384,2384,2407,46,142,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101252_33_1.jpg,0,45,45,1817,2424,2424,2447,74,93,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101252_33_3.jpg,0,45,45,1817,2424,2424,2447,74,93,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101252_33_4.jpg,0,45,45,1817,2424,2424,2447,74,93,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101252_33_5.jpg,0,45,45,1817,2424,2424,2447,74,93,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101252_33_6.jpg,0,45,45,1817,2424,2424,2447,74,93,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101304_9_1.jpg,0,33,45,1080,1440,1440,1463,0,172,33,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101304_9_2.jpg,0,33,45,1080,1440,1440,1463,0,172,33,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101304_9_all.jpg,0,33,45,1080,1440,1440,1463,0,172,33,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101319_95_1.jpg,0,45,45,1917,2556,2556,2579,25,136,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101319_95_2.jpg,0,45,45,1917,2556,2556,2579,25,136,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101319_95_3.jpg,0,45,45,1917,2556,2556,2579,25,136,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101319_95_4.jpg,0,45,45,1917,2556,2556,2579,25,136,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101319_95_5.jpg,0,45,45,1917,2556,2556,2579,25,136,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101328_39_1.jpg,0,79,45,2397,3196,3196,3219,64,81,79,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101328_39_2.jpg,0,79,45,2397,3196,3196,3219,64,81,79,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101328_39_3.jpg,0,79,45,2397,3196,3196,3219,64,81,79,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101357_53_1.jpg,0,45,37,1533,2044,2044,2067,28,0,45,37,1.000000,spectral_residual
SalientRoi+GlobalThumb,101357_53_2.jpg,0,45,37,1533,2044,2044,2067,28,0,45,37,1.000000,spectral_residual
SalientRoi+GlobalThumb,101357_53_3.jpg,0,45,37,1533,2044,2044,2067,28,0,45,37,1.000000,spectral_residual
SalientRoi+GlobalThumb,101357_53_4.jpg,0,45,37,1533,2044,2044,2067,28,0,45,37,1.000000,spectral_residual
SalientRoi+GlobalThumb,101369_47_1.jpg,0,45,45,1715,2288,2288,2311,39,164,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101369_47_2.jpg,0,45,45,1715,2288,2288,2311,39,164,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101369_47_3.jpg,0,45,45,1715,2288,2288,2311,39,164,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101369_47_4.jpg,0,45,45,1715,2288,2288,2311,39,164,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101476_95_1.jpg,0,45,45,1836,2448,2448,2471,14,80,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101476_95_2.jpg,0,45,45,1836,2448,2448,2471,14,80,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101476_95_3.jpg,0,45,45,1836,2448,2448,2471,14,80,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101476_95_4.jpg,0,45,45,1836,2448,2448,2471,14,80,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101476_95_5.jpg,0,45,45,1836,2448,2448,2471,14,80,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101491_52_1.jpg,0,45,45,1745,2328,2328,2351,95,20,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101491_52_2.jpg,0,45,45,1745,2328,2328,2351,95,20,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101491_52_all.jpg,0,45,45,1745,2328,2328,2351,95,20,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,1014_48_1.jpg,0,45,37,1837,2452,2452,2475,154,0,45,37,1.000000,spectral_residual
SalientRoi+GlobalThumb,1014_48_2.jpg,0,45,37,1837,2452,2452,2475,154,0,45,37,1.000000,spectral_residual
SalientRoi+GlobalThumb,1014_48_3.jpg,0,45,37,1837,2452,2452,2475,154,0,45,37,1.000000,spectral_residual
SalientRoi+GlobalThumb,1014_48_4.jpg,0,45,37,1837,2452,2452,2475,154,0,45,37,1.000000,spectral_residual
SalientRoi+GlobalThumb,1014_48_5.jpg,0,45,37,1837,2452,2452,2475,154,0,45,37,1.000000,spectral_residual
SalientRoi+GlobalThumb,101522_60_1.jpg,0,45,45,1925,2568,2568,2591,80,41,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101552_7_1.jpg,0,45,45,1866,2488,2488,2511,108,73,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101552_7_2.jpg,0,45,45,1866,2488,2488,2511,108,73,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101552_7_3.jpg,0,45,45,1866,2488,2488,2511,108,73,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101552_7_4.jpg,0,45,45,1866,2488,2488,2511,108,73,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101571_90_1.jpg,0,45,23,1375,1836,1836,1859,79,0,45,23,1.000000,spectral_residual
SalientRoi+GlobalThumb,10161_79_1.jpg,0,45,45,1495,1996,1996,2019,144,48,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10161_79_2.jpg,0,45,45,1495,1996,1996,2019,144,48,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10161_79_3.jpg,0,45,45,1495,1996,1996,2019,144,48,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101646_97_1.jpg,0,45,45,2053,2740,2740,2763,46,136,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101646_97_2.jpg,0,45,45,2053,2740,2740,2763,46,136,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101646_97_3.jpg,0,45,45,2053,2740,2740,2763,46,136,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101646_97_4.jpg,0,45,45,2053,2740,2740,2763,46,136,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101646_97_5.jpg,0,45,45,2053,2740,2740,2763,46,136,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101646_97_6.jpg,0,45,45,2053,2740,2740,2763,46,136,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101647_34_1.jpg,0,45,45,1503,2004,2004,2027,168,73,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101647_34_2.jpg,0,45,45,1503,2004,2004,2027,168,73,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101647_34_3.jpg,0,45,45,1503,2004,2004,2027,168,73,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101702_125_1.jpg,0,28,45,1684,2248,2248,2271,196,91,28,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101702_125_2.jpg,0,28,45,1684,2248,2248,2271,196,91,28,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101720_78_1.jpg,0,45,45,1412,1884,1884,1907,151,125,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101720_78_3.jpg,0,45,45,1412,1884,1884,1907,151,125,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101720_78_4.jpg,0,45,45,1412,1884,1884,1907,151,125,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101738_110_1.jpg,0,42,45,1759,2348,2348,2371,182,56,42,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101738_110_2.jpg,0,42,45,1759,2348,2348,2371,182,56,42,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101738_110_3.jpg,0,42,45,1759,2348,2348,2371,182,56,42,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101738_110_all.jpg,0,42,45,1759,2348,2348,2371,182,56,42,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101742_64_1.jpg,0,45,45,1759,2348,2348,2371,70,21,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101761_9_1.jpg,0,45,45,1863,2484,2484,2507,147,6,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101761_9_2.jpg,0,45,45,1863,2484,2484,2507,147,6,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101761_9_3.jpg,0,45,45,1863,2484,2484,2507,147,6,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101772_18_1.jpg,0,45,45,1933,2580,2580,2603,105,27,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101772_18_2.jpg,0,45,45,1933,2580,2580,2603,105,27,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101772_18_3.jpg,0,45,45,1933,2580,2580,2603,105,27,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101772_18_all.jpg,0,45,45,1933,2580,2580,2603,105,27,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101781_49_1.jpg,0,45,45,1993,2660,2660,2683,18,80,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101781_49_2.jpg,0,45,45,1993,2660,2660,2683,18,80,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101781_49_3.jpg,0,45,45,1993,2660,2660,2683,18,80,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101781_49_4.jpg,0,45,45,1993,2660,2660,2683,18,80,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101781_49_5.jpg,0,45,45,1993,2660,2660,2683,18,80,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101806_32_1.jpg,0,93,54,3153,4204,4204,4227,39,77,93,54,1.000000,spectral_residual
SalientRoi+GlobalThumb,101806_32_2.jpg,0,93,54,3153,4204,4204,4227,39,77,93,54,1.000000,spectral_residual
SalientRoi+GlobalThumb,101806_32_all.jpg,0,93,54,3153,4204,4204,4227,39,77,93,54,1.000000,spectral_residual
SalientRoi+GlobalThumb,101822_69_1.jpg,0,45,57,2285,3048,3048,3071,88,70,45,57,1.000000,spectral_residual
SalientRoi+GlobalThumb,101822_69_2.jpg,0,45,57,2285,3048,3048,3071,88,70,45,57,1.000000,spectral_residual
SalientRoi+GlobalThumb,101822_69_3.jpg,0,45,57,2285,3048,3048,3071,88,70,45,57,1.000000,spectral_residual
SalientRoi+GlobalThumb,101822_69_4.jpg,0,45,57,2285,3048,3048,3071,88,70,45,57,1.000000,spectral_residual
SalientRoi+GlobalThumb,101822_69_5.jpg,0,45,57,2285,3048,3048,3071,88,70,45,57,1.000000,spectral_residual
SalientRoi+GlobalThumb,101832_28_1.jpg,0,23,41,1314,1752,1752,1775,0,0,23,41,1.000000,spectral_residual
SalientRoi+GlobalThumb,101832_28_2.jpg,0,23,41,1314,1752,1752,1775,0,0,23,41,1.000000,spectral_residual
SalientRoi+GlobalThumb,101874_25_1.jpg,0,45,45,1713,2284,2284,2307,98,90,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101874_25_2.jpg,0,45,45,1713,2284,2284,2307,98,90,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101874_25_3.jpg,0,45,45,1713,2284,2284,2307,98,90,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101877_99_1.jpg,0,48,53,2019,2692,2692,2715,82,95,48,53,1.000000,spectral_residual
SalientRoi+GlobalThumb,101877_99_2.jpg,0,48,53,2019,2692,2692,2715,82,95,48,53,1.000000,spectral_residual
SalientRoi+GlobalThumb,101882_1_1.jpg,0,45,45,1929,2572,2572,2595,63,62,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101882_1_2.jpg,0,45,45,1929,2572,2572,2595,63,62,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101882_1_4.jpg,0,45,45,1929,2572,2572,2595,63,62,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101882_1_5.jpg,0,45,45,1929,2572,2572,2595,63,62,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101895_60_1.jpg,0,45,45,1359,1812,1812,1835,88,23,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101895_60_2.jpg,0,45,45,1359,1812,1812,1835,88,23,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101931_8_1.jpg,0,28,30,1109,1480,1480,1503,196,0,28,30,1.000000,spectral_residual
SalientRoi+GlobalThumb,101931_8_2.jpg,0,28,30,1109,1480,1480,1503,196,0,28,30,1.000000,spectral_residual
SalientRoi+GlobalThumb,101931_8_3.jpg,0,28,30,1109,1480,1480,1503,196,0,28,30,1.000000,spectral_residual
SalientRoi+GlobalThumb,101931_8_all.jpg,0,28,30,1109,1480,1480,1503,196,0,28,30,1.000000,spectral_residual
SalientRoi+GlobalThumb,101952_6_1.jpg,0,45,45,1617,2156,2156,2179,32,164,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101952_6_2.jpg,0,45,45,1617,2156,2156,2179,32,164,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101952_6_3.jpg,0,45,45,1617,2156,2156,2179,32,164,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101952_6_4.jpg,0,45,45,1617,2156,2156,2179,32,164,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101952_6_all.jpg,0,45,45,1617,2156,2156,2179,32,164,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101985_50_1.jpg,0,45,45,2016,2688,2688,2711,71,51,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101985_50_2.jpg,0,45,45,2016,2688,2688,2711,71,51,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101985_50_3.jpg,0,45,45,2016,2688,2688,2711,71,51,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,101985_50_4.jpg,0,45,45,2016,2688,2688,2711,71,51,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102004_69_1.jpg,0,45,45,1911,2548,2548,2571,101,154,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102004_69_2.jpg,0,45,45,1911,2548,2548,2571,101,154,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102004_69_3.jpg,0,45,45,1911,2548,2548,2571,101,154,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102004_69_4.jpg,0,45,45,1911,2548,2548,2571,101,154,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102029_121_1.jpg,0,31,45,1423,1900,1900,1923,193,66,31,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102029_121_2.jpg,0,31,45,1423,1900,1900,1923,193,66,31,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102029_121_3.jpg,0,31,45,1423,1900,1900,1923,193,66,31,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102029_121_4.jpg,0,31,45,1423,1900,1900,1923,193,66,31,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10211_15_1.jpg,0,45,45,1861,2484,2484,2507,1,45,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10211_15_2.jpg,0,45,45,1861,2484,2484,2507,1,45,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10211_15_3.jpg,0,45,45,1861,2484,2484,2507,1,45,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10211_15_8.jpg,0,45,45,1861,2484,2484,2507,1,45,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10219_91_1.jpg,0,45,45,1788,2384,2384,2407,97,140,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10219_91_2.jpg,0,45,45,1788,2384,2384,2407,97,140,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10219_91_3.jpg,0,45,45,1788,2384,2384,2407,97,140,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10219_91_all.jpg,0,45,45,1788,2384,2384,2407,97,140,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102210_58_1.jpg,0,45,45,2058,2744,2744,2767,86,114,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102210_58_2.jpg,0,45,45,2058,2744,2744,2767,86,114,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102210_58_3.jpg,0,45,45,2058,2744,2744,2767,86,114,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102210_58_all.jpg,0,45,45,2058,2744,2744,2767,86,114,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,10222_68_1.jpg,0,45,40,1186,1584,1584,1607,81,0,45,40,1.000000,spectral_residual
SalientRoi+GlobalThumb,10222_68_2.jpg,0,45,40,1186,1584,1584,1607,81,0,45,40,1.000000,spectral_residual
SalientRoi+GlobalThumb,10222_68_3.jpg,0,45,40,1186,1584,1584,1607,81,0,45,40,1.000000,spectral_residual
SalientRoi+GlobalThumb,10222_68_all.jpg,0,45,40,1186,1584,1584,1607,81,0,45,40,1.000000,spectral_residual
SalientRoi+GlobalThumb,102240_44_1.jpg,0,39,45,1425,1900,1900,1923,185,90,39,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102240_44_2.jpg,0,39,45,1425,1900,1900,1923,185,90,39,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102240_44_3.jpg,0,39,45,1425,1900,1900,1923,185,90,39,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102240_44_4.jpg,0,39,45,1425,1900,1900,1923,185,90,39,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102300_68_1.jpg,0,45,45,1972,2632,2632,2655,71,47,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102300_68_2.jpg,0,45,45,1972,2632,2632,2655,71,47,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102300_68_3.jpg,0,45,45,1972,2632,2632,2655,71,47,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102307_83_1.jpg,0,45,45,2062,2752,2752,2775,81,107,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102307_83_2.jpg,0,45,45,2062,2752,2752,2775,81,107,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102307_83_3.jpg,0,45,45,2062,2752,2752,2775,81,107,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102307_83_4.jpg,0,45,45,2062,2752,2752,2775,81,107,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102307_83_all.jpg,0,45,45,2062,2752,2752,2775,81,107,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102315_7_1.jpg,0,45,45,1825,2436,2436,2459,132,94,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102315_7_2.jpg,0,45,45,1825,2436,2436,2459,132,94,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102315_7_4.jpg,0,45,45,1825,2436,2436,2459,132,94,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102315_7_5.jpg,0,45,45,1825,2436,2436,2459,132,94,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102315_7_6.jpg,0,45,45,1825,2436,2436,2459,132,94,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102315_7_7.jpg,0,45,45,1825,2436,2436,2459,132,94,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102315_7_8.jpg,0,45,45,1825,2436,2436,2459,132,94,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102315_7_9.jpg,0,45,45,1825,2436,2436,2459,132,94,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102319_102_1.jpg,0,45,45,1910,2548,2548,2571,179,37,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102319_102_2.jpg,0,45,45,1910,2548,2548,2571,179,37,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102319_102_3.jpg,0,45,45,1910,2548,2548,2571,179,37,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102330_93_1.jpg,0,45,45,1542,2056,2056,2079,144,104,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102330_93_2.jpg,0,45,45,1542,2056,2056,2079,144,104,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102348_93_1.jpg,0,45,45,1625,2168,2168,2191,118,132,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102420_97_1.jpg,0,45,45,1451,1936,1936,1959,88,83,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102420_97_2.jpg,0,45,45,1451,1936,1936,1959,88,83,45,45,1.000000,spectral_residual
SalientRoi+GlobalThumb,102420_97_3.jpg,0,45,45,1451,1936,1936,1959,88,83,45,45,1.000000,spectral_residual
